party	netloc	count	count_p	count_netloc	ratio	sum_netloc	ideology
AfD	cdu	1	18878	816.0	5.297171310520182e-05	0.10978325613996925	0.0004825117688043886
AfD	cducsu	2	18878	802.0	0.00010594342621040364	0.050984205779279666	0.002077965608978061
AfD	change	3	18878	132.0	0.00015891513931560547	0.0039774679818987005	0.03995384501869581
AfD	cicero	24	18878	888.0	0.0012713211145248438	0.003369788465787757	0.3772703027006315
AfD	cnn	2	18878	48.0	0.00010594342621040364	0.0018949910021959708	0.0559070866762076
AfD	co	38	18878	2774.0	0.002012925097997669	0.005401104773455512	0.3726876597340737
AfD	compact-online	19	18878	361.0	0.0010064625489988345	0.0010064625489988345	1.0
AfD	corinna-miazga	28	18878	784.0	0.001483207966945651	0.001483207966945651	1.0
AfD	correctiv	9	18878	315.0	0.0004767454179468164	0.0028829422387736904	0.16536766208316694
AfD	csu	1	18878	44.0	5.297171310520182e-05	0.03139128209441317	0.0016874657411533186
AfD	daserste	5	18878	370.0	0.00026485856552600914	0.007335587344129763	0.036105979398903865
AfD	debatometer	2	18878	30.0	0.00010594342621040364	0.0014887769626698631	0.07116138203832258
AfD	der-postillon	5	18878	285.0	0.00026485856552600914	0.005731661074639209	0.046209739563618776
AfD	derstandard	10	18878	210.0	0.0005297171310520183	0.001466044282774453	0.36132410001254633
AfD	derwesten	42	18878	2562.0	0.0022248119504184767	0.003910681070340963	0.5689065179187575
AfD	destatis	2	18878	46.0	0.00010594342621040364	0.0024155326885066117	0.04385923929512314
AfD	deutsche-wirtschafts-nachrichten	30	18878	900.0	0.0015891513931560546	0.0015891513931560546	1.0
AfD	deutschland-kurier	21	18878	441.0	0.0011124059752092384	0.0011124059752092384	1.0
AfD	deutschlandfunk	28	18878	7924.0	0.001483207966945651	0.027548615398667695	0.053839655658969414
AfD	die-linke	2	18878	842.0	0.00010594342621040364	0.04410930406473172	0.002401838533995651
AfD	diw	1	18878	13.0	5.297171310520182e-05	0.0010367067532942229	0.05109613971055918
AfD	dnn	3	18878	75.0	0.00015891513931560547	0.002600305926519374	0.06111401650663486
AfD	donaukurier	4	18878	104.0	0.00021188685242080728	0.004304296343985335	0.049226827218086446
AfD	dw	12	18878	780.0	0.0006356605572624219	0.007868516252936475	0.080785314134059
AfD	ef-magazin	13	18878	169.0	0.0006886322703676237	0.0006886322703676237	1.0
AfD	einprozent	15	18878	225.0	0.0007945756965780273	0.0007945756965780273	1.0
AfD	epochtimes	721	18878	522725.0	0.03819260514885051	0.03855285319984778	0.990655735669424
AfD	euractiv	1	18878	11.0	5.297171310520182e-05	0.0008778874603633351	0.06033998148609867
AfD	europa	3	18878	87.0	0.00015891513931560547	0.002965183999757581	0.05359368569660351
AfD	eva-hoegl	4	18878	52.0	0.00021188685242080728	0.0009531766967499399	0.22229546016313753
AfD	express	13	18878	195.0	0.0006886322703676237	0.0008935918995912317	0.7706339668954413
AfD	facebook	2240	18878	23735040.0	0.11865663735565209	1.23344470000063	0.09619939779674881
AfD	faz	239	18878	200043.0	0.012660239432143236	0.0922952740167846	0.137171047672938
AfD	finanzen	3	18878	33.0	0.00015891513931560547	0.000952568369520385	0.1668280665204312
AfD	fnp	5	18878	185.0	0.00026485856552600914	0.0036393012746659082	0.07277731232908807
AfD	focus	335	18878	189610.0	0.01774552389024261	0.049841166902413296	0.35604150129525514
AfD	fr	20	18878	4040.0	0.0010594342621040365	0.01666047061577926	0.06358969602579162
AfD	frank-hansel	14	18878	196.0	0.0007416039834728255	0.0007416039834728255	1.0
AfD	freie-presse	15	18878	225.0	0.0007945756965780273	0.0007945756965780273	1.0
AfD	freiepresse	11	18878	1023.0	0.0005826888441572201	0.009879240894619704	0.05898113532939115
AfD	freiewelt	25	18878	625.0	0.0013242928276300456	0.0013242928276300456	1.0
AfD	freiezeiten	22	18878	484.0	0.0011653776883144402	0.0011653776883144402	1.0
AfD	ft	3	18878	33.0	0.00015891513931560547	0.0008481456762616628	0.18736774090041852
AfD	gab	62	18878	3844.0	0.003284246212522513	0.003284246212522513	1.0
AfD	general-anzeiger-bonn	2	18878	64.0	0.00010594342621040364	0.0026821899861175884	0.039498852340342394
AfD	giessener-anzeiger	4	18878	52.0	0.00021188685242080728	0.0013152336711041467	0.161102058954229
AfD	google	25	18878	4000.0	0.0013242928276300456	0.015018533514842313	0.08817723956345613
AfD	gruene-bundestag	1	18878	336.0	5.297171310520182e-05	0.02278024444037793	0.0023253355882042067
AfD	hamburg	2	18878	22.0	0.00010594342621040364	0.0008467536034531523	0.1251171837691094
AfD	handelsblatt	28	18878	6272.0	0.001483207966945651	0.021340306127448822	0.06950265652646308
AfD	haz	1	18878	51.0	5.297171310520182e-05	0.004326402858159206	0.012243823527737816
AfD	heimatzeitung	14	18878	196.0	0.0007416039834728255	0.0007416039834728255	1.0
AfD	heise	8	18878	776.0	0.00042377370484161455	0.008190167186454184	0.05174176487416508
AfD	hessen	2	18878	82.0	0.00010594342621040364	0.003007988319166178	0.035220690697286824
AfD	hessenschau	6	18878	486.0	0.00031783027863121094	0.00722009250077503	0.0440202502387738
AfD	hna	4	18878	76.0	0.00021188685242080728	0.001572656195693213	0.1347318333155515
AfD	horizont	5	18878	300.0	0.00026485856552600914	0.006714545571198431	0.03944549377430712
AfD	huffingtonpost	16	18878	1984.0	0.0008475474096832291	0.012025564035245075	0.07047880724756013
AfD	huffpost	9	18878	423.0	0.0004767454179468164	0.005022230436977322	0.09492702971904057
AfD	ihk-muenchen	4	18878	64.0	0.00021188685242080728	0.003615328486597321	0.05860791162028853
AfD	indymedia	2	18878	24.0	0.00010594342621040364	0.0010767079884934096	0.09839569070035938
AfD	infranken	4	18878	64.0	0.00021188685242080728	0.0015599889694904929	0.13582586580084058
AfD	instagram	3	18878	4566.0	0.00015891513931560547	0.1961529411067928	0.0008101593502443906
AfD	journalistenwatch	197	18878	38809.0	0.01043542748172476	0.01043542748172476	1.0
AfD	juedische-allgemeine	1	18878	17.0	5.297171310520182e-05	0.0016399263353732802	0.03230127595526685
AfD	juergenfritz	21	18878	441.0	0.0011124059752092384	0.0011124059752092384	1.0
AfD	jungefreiheit	833	18878	693889.0	0.044125437016633115	0.044125437016633115	1.0
AfD	ka-news	7	18878	98.0	0.00037080199173641275	0.0012930331514957652	0.28676912986142195
AfD	kamann-afd	99	18878	9801.0	0.00524419959741498	0.00524419959741498	1.0
AfD	kn-online	2	18878	46.0	0.00010594342621040364	0.0020183274398052143	0.05249070300536968
AfD	krone	29	18878	957.0	0.0015361796800508528	0.001951820097529782	0.787049832100324
AfD	ksta	17	18878	799.0	0.000900519122788431	0.003634980527590348	0.24773698674677383
AfD	kurier	10	18878	120.0	0.0005297171310520183	0.0007375373397914828	0.7182241528297134
AfD	linksfraktion-hamburg	1	18878	12.0	5.297171310520182e-05	0.0012081912048086255	0.043843816189336034
AfD	ln-online	7	18878	154.0	0.00037080199173641275	0.0016796804287158972	0.2207574639777687
AfD	lr-online	1	18878	36.0	5.297171310520182e-05	0.0032422515234465446	0.016337940694031158
AfD	lvz	15	18878	1395.0	0.0007945756965780273	0.008583807085472302	0.09256681664279362
AfD	manager-magazin	2	18878	30.0	0.00010594342621040364	0.0016393319779283715	0.06462597426073799
AfD	maz-online	2	18878	206.0	0.00010594342621040364	0.01187739679922808	0.008919751356398987
AfD	mdr	33	18878	7656.0	0.0017480665324716602	0.0210960253268963	0.0828623641365736
AfD	meedia	12	18878	564.0	0.0006356605572624219	0.0038457625448010324	0.16528856107399345
AfD	mena-watch	11	18878	143.0	0.0005826888441572201	0.0007328969875720505	0.7950487640665004
AfD	merkeldieeidbrecherin	53	18878	2809.0	0.0028075007945756966	0.0028075007945756966	1.0
AfD	merkur	69	18878	8625.0	0.003655048204258926	0.010082416241945015	0.36251709079943967
AfD	mittelbayerische	1	18878	13.0	5.297171310520182e-05	0.0017198702630042933	0.030799830803906157
AfD	mittelstandsforum-nrw	94	18878	8836.0	0.0049793410318889715	0.0049793410318889715	1.0
AfD	mopo	19	18878	1102.0	0.0010064625489988345	0.004889776439501778	0.20582997228016084
AfD	morgenpost	56	18878	12712.0	0.002966415933891302	0.020015776894545	0.1482038868398735
AfD	morgenweb	1	18878	28.0	5.297171310520182e-05	0.0027786090049636628	0.019064111938950027
AfD	moz	1	18878	28.0	5.297171310520182e-05	0.0028796762663424393	0.018395023678297956
AfD	mz-web	34	18878	2788.0	0.001801038245576862	0.006396354682004404	0.28157260425909914
AfD	n-tv	82	18878	22468.0	0.00434368047462655	0.02549056478992017	0.17040346145426277
AfD	nachdenkseiten	1	18878	16.0	5.297171310520182e-05	0.0014551671781437576	0.036402493061157185
AfD	ndr	44	18878	12936.0	0.0023307553766288803	0.025674195306185275	0.09078202252622766
AfD	netzpolitik	9	18878	522.0	0.0004767454179468164	0.0049946123328927705	0.09545193624080447
AfD	neues-deutschland	4	18878	1160.0	0.00021188685242080728	0.028352240544632444	0.007473372416097148
AfD	nordbayern	4	18878	68.0	0.00021188685242080728	0.0012861189132982941	0.16474903699022395
AfD	nordkurier	15	18878	465.0	0.0007945756965780273	0.0022256963863808467	0.35700093752233136
AfD	noz	8	18878	984.0	0.00042377370484161455	0.00960472562909735	0.044121375373576466
AfD	nrw-direkt	12	18878	156.0	0.0006356605572624219	0.0007756381608458485	0.8195323404011242
AfD	nw	6	18878	162.0	0.00031783027863121094	0.0020832449294418843	0.15256500766636205
AfD	nwzonline	1	18878	49.0	5.297171310520182e-05	0.003892854814045623	0.013607420681109688
AfD	nytimes	2	18878	68.0	0.00010594342621040364	0.0028879517096005733	0.03668462525124994
AfD	nzz	177	18878	41418.0	0.009375993219620722	0.019586315231780928	0.47870123137848575
AfD	orf	4	18878	52.0	0.00021188685242080728	0.0008660390981334127	0.24466199375696807
AfD	osthessen-news	6	18878	120.0	0.00031783027863121094	0.0014385617014465565	0.22093614636870584
AfD	otz	8	18878	232.0	0.00042377370484161455	0.002482548996157763	0.17070104376489184
AfD	ovb-online	1	18878	15.0	5.297171310520182e-05	0.005329852214785557	0.009938683282484428
AfD	parlament-berlin	1	18878	15.0	5.297171310520182e-05	0.0012258322771008278	0.043212855538837115
AfD	pboehringer	11	18878	121.0	0.0005826888441572201	0.0005826888441572201	1.0
AfD	philosophia-perennis	665	18878	442225.0	0.035226189214959215	0.035226189214959215	1.0
AfD	phoenix	1	18878	33.0	5.297171310520182e-05	0.004328673167238064	0.012237401868573215
AfD	pi-news	37	18878	1369.0	0.0019599533848924672	0.0019599533848924672	1.0
AfD	pnn	1	18878	17.0	5.297171310520182e-05	0.001776303084685744	0.029821325854744743
AfD	pnp	2	18878	72.0	0.00010594342621040364	0.007093307869371776	0.014935687011113278
AfD	politico	2	18878	32.0	0.00010594342621040364	0.00224368718351023	0.047218447825091214
AfD	politikversagen	40	18878	1600.0	0.002118868524208073	0.002118868524208073	1.0
AfD	presseportal	69	18878	6486.0	0.003655048204258926	0.007581807983331407	0.48208134686271975
AfD	preussische-allgemeine	18	18878	324.0	0.0009534908358936328	0.0009534908358936328	1.0
AfD	proasyl	2	18878	36.0	0.00010594342621040364	0.0016375532923291996	0.06469617001576379
AfD	prosieben	1	18878	13.0	5.297171310520182e-05	0.0014323393952233724	0.0369826545872118
AfD	pscp	35	18878	9135.0	0.0018540099586820639	0.04572628736228512	0.04054582310592844
AfD	radioeins	1	18878	35.0	5.297171310520182e-05	0.002956142273704693	0.017919202866652516
AfD	rbb-online	7	18878	392.0	0.00037080199173641275	0.004937142545072185	0.07510457483276722
AfD	rbb24	18	18878	2412.0	0.0009534908358936328	0.012136085579397689	0.07856658802013444
AfD	refcrime	316	18878	99856.0	0.016739061341243776	0.016739061341243776	1.0
AfD	reuters	25	18878	1875.0	0.0013242928276300456	0.005897528663756263	0.22455046904114156
AfD	rhein-zeitung	2	18878	46.0	0.00010594342621040364	0.0020983342890993637	0.05048929846915676
